canon,target_type,y_true,y_pred
*C(=O)C(F)(F)CC(*)(F)F,eea,3.352,1.640588205405535
*C(=O)Oc1ccc(C(*)=S)cc1,eea,3.6938,3.4940830012109103
*C(=O)Oc1ccc(C(*)=S)s1,eea,3.8482,3.9450068526960127
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,eea,3.0595,2.7765801506802195
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,eea,2.775,2.9584396688786665
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,eea,4.1032,3.8730345751493553
*C(=O)c1ccc(C(=O)C(*)=S)cc1,eea,3.783,4.290717900041556
*C(=O)c1ccc(C(=O)C(*)=S)s1,eea,4.6396,4.301483547361672
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,eea,2.1866,2.5476727488793283
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,eea,2.9183,3.1350066061537802
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,eea,3.9759,3.503266946792018
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,eea,4.1286,4.108197587608789
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,eea,2.7059,2.959892328563597
*C(=O)c1ccc(OC(*)=S)cc1,eea,3.2631,3.3187236617575104
*C(=O)c1ccc(Oc2ccc(*)s2)s1,eea,2.882,2.835876164376753
*C(=S)C(=O)C(F)(F)C(*)(F)F,eea,5.1438,4.696168913048313
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,eea,4.0037,3.7737345830233417
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,eea,4.1531,3.917863218776227
*C(=S)CC(F)(F)C(*)(F)F,eea,3.5657,3.687453217589125
*C(=S)OC(=S)c1ccc(*)cc1,eea,3.7508,3.1744408698806215
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,eea,3.0264,3.071282090172529
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,eea,3.3503,3.040204415415052
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,eea,2.9311,3.1438151049867864
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,eea,4.1828,4.113495821537346
*C(F)C(*)(F)F,eea,1.524,1.765222970909487
*CC(*)(F)F,eea,1.1415,0.9996382882468391
*CC(*)C,eea,0.4343,0.827587670418555
*CC(=O)C(=S)C(*)=O,eea,4.8698,3.830356816233378
*CC(=O)C(=S)O*,eea,2.8847,4.0071739391661705
*CC(=O)CC(*)=O,eea,1.5258,1.8797249101875022
*CC(=O)CC(*)=S,eea,3.0632,3.210365351374283
*CC(=O)Cc1ccc(*)cc1,eea,1.8209,1.6752167051853002
*CC(=O)Cc1ccc(*)s1,eea,1.6069,1.8311728058915664
